1.000000	7.000000	96839931.000000	34.942370	1.007737	31.283859	487.894335	0.180258	0.034860	0.180534
1.000000	8.000000	96942708.000000	58.158681	1.216488	12.007706	294.650190	0.060772	0.180158	0.034441
1.000000	5.000000	96644676.000000	59.620720	1.521042	19.504809	2043.610461	0.106244	0.054004	0.034820
1.000000	3.000000	96439931.000000	20.369309	1.103255	20.581894	660.087147	0.015412	0.183666	0.068951
1.000000	2.000000	96342708.000000	44.773189	1.607725	27.154264	960.174934	0.080210	0.152974	0.191113
1.000000	4.000000	96546065.000000	18.429505	1.687544	10.529802	464.712936	0.073797	0.032966	0.171110
1.000000	6.000000	96745139.000000	29.661283	1.075569	7.487805	1311.542548	0.187570	0.098720	0.104478
1.000000	3.000000	109294908.000000	37.726201	1.220727	28.824243	655.802354	0.173886	0.181984	0.040219
1.000000	5.000000	109496296.000000	55.968646	1.665204	36.898113	1728.346148	0.060667	0.097696	0.075913
1.000000	2.000000	109194908.000000	29.688226	0.994717	32.448414	1790.256645	0.026166	0.095691	0.070984
1.000000	4.000000	109395371.000000	48.939906	1.259210	20.020545	1186.122971	0.103702	0.126563	0.107538
1.000000	6.000000	109596760.000000	19.052038	1.194871	10.623362	1383.569243	0.086301	0.167705	0.095848
1.000000	1.000000	109096760.000000	46.990501	1.347760	16.608692	1453.445603	0.027416	0.080569	0.1556711.000000	8.000000	109796760.000000	27.031297	1.124929	12.280674	1685.423351	0.067758	0.171674	0.141713
1.000000	1.000000	92664352.000000	30.233129	1.434577	9.892658	1401.169679	0.062444	0.144585	0.173248
1.000000	8.000000	93374422.000000	47.746182	1.039737	21.086866	1272.029195	0.089991	0.198511	0.128902
1.000000	5.000000	93074537.000000	17.299492	1.142656	26.304586	1268.389900	0.041660	0.105732	0.053350
1.000000	4.000000	92975000.000000	54.886287	0.965815	30.460529	885.933874	0.117914	0.055362	0.028839
1.000000	7.000000	93275347.000000	33.254941	1.185151	28.886521	1279.721947	0.120325	0.032936	0.055803
1.000000	6.000000	93175000.000000	30.967281	1.631077	14.443459	1024.106539	0.146867	0.128510	0.152086
1.000000	3.000000	92874652.000000	18.446136	1.486460	5.333664	1317.476926	0.039376	0.168606	0.018735
1.000000	2.000000	92774884.000000	28.819280	1.334484	30.500543	429.753191	0.156082	0.017995	0.121137
1.000000	12.000000	72211227.000000	46.147617	1.185202	22.845889	2015.287172	0.024556	0.042463	0.060676
1.000000	16.000000	103469791.000000	31.127970	1.397857	39.364365	1398.753999	0.144609	0.063369	0.166654
1.000000	24.000000	35317939.000000	44.336916	1.695043	8.480418	1943.996982	0.044005	0.047872	0.171168
1.000000	20.000000	48665740.000000	49.498039	1.145429	17.075868	1818.857222	0.194262	0.192708	0.121514
1.000000	32.000000	24256018.000000	29.393663	1.484361	26.675049	1523.435401	0.094438	0.042129	0.193590
1.000000	40.000000	44709260.000000	31.605013	1.321963	19.361371	1906.318329	0.119154	0.080297	0.076110
1.000000	28.000000	23661575.000000	52.911586	1.019456	27.335903	1743.910622	0.077195	0.010355	0.064001
1.000000	36.000000	34419791.000000	36.457451	0.921094	5.392112	1769.093820	0.098779	0.114634	0.019910
1.000000	11.000000	85267709.000000	34.374026	0.982094	35.505308	804.119621	0.015729	0.098171	0.078021
1.000000	15.000000	100656482.000000	59.626251	1.483453	29.199059	1389.333128	0.069573	0.172514	0.068495
1.000000	23.000000	55770023.000000	57.744026	1.302956	33.773732	1409.954392	0.086541	0.107258	0.179161
1.000000	31.000000	86752778.000000	29.834557	1.618149	15.787007	281.306922	0.156344	0.015171	0.121064
1.000000	10.000000	53760301.000000	33.289408	1.195546	36.090399	1708.319224	0.183558	0.067483	0.179289
1.000000	27.000000	35322917.000000	44.600634	1.172598	13.371313	311.801727	0.143474	0.134468	0.140964
1.000000	35.000000	71677778.000000	58.278390	1.352404	21.295141	1537.199890	0.083680	0.068671	0.160288
1.000000	39.000000	108277314.000000	31.300260	0.982982	20.102492	1802.379252	0.104322	0.134737	0.013628
1.000000	19.000000	33518287.000000	40.551865	1.284735	35.642670	1841.237745	0.032061	0.120610	0.119346
1.000000	14.000000	73424074.000000	39.790164	1.683293	7.367311	1541.323121	0.189720	0.171344	0.087678
1.000000	30.000000	102000232.000000	25.447401	0.988700	38.829177	1609.030787	0.134793	0.199051	0.182660
1.000000	38.000000	103806712.000000	19.479030	1.481942	27.417802	343.486457	0.026907	0.181497	0.046547
1.000000	9.000000	98232523.000000	22.987145	1.494143	31.181219	1551.129329	0.104625	0.156053	0.166555
1.000000	22.000000	58583565.000000	38.216789	1.312010	5.601977	324.333739	0.199562	0.062826	0.129287
1.000000	34.000000	105277662.000000	47.255876	1.239429	24.450992	1771.077996	0.113269	0.153738	0.083316
1.000000	26.000000	61009491.000000	36.412249	1.675871	24.066604	1911.748688	0.053916	0.152984	0.017445
1.000000	13.000000	48170371.000000	39.819326	1.328359	9.502465	1015.383242	0.065398	0.012061	0.072541
1.000000	18.000000	91405324.000000	30.713260	1.351417	30.582090	317.017045	0.023368	0.050525	0.108646
1.000000	42.000000	82187384.000000	37.561230	1.006302	22.892699	1371.861191	0.101292	0.084889	0.162034
1.000000	29.000000	21196760.000000	56.075605	1.015925	10.938797	996.041171	0.115424	0.036401	0.172764
1.000000	37.000000	87069097.000000	32.911879	1.395431	39.462989	1189.451042	0.154299	0.170076	0.053290
1.000000	21.000000	23742361.000000	21.949897	1.292127	27.749520	1837.390802	0.168264	0.092540	0.027942
1.000000	33.000000	15662038.000000	59.278100	1.471448	39.173538	1253.238310	0.133917	0.166701	0.148118
