1.000000	4.000000	70056944.000000	42.736389	1.156183	15.377356	1885.655682	0.177566	0.088139	0.126579
1.000000	1.000000	69757523.000000	17.727368	1.239826	14.015316	1464.476679	0.016366	0.185427	0.113064
1.000000	2.000000	69857870.000000	55.110994	1.604112	7.680024	632.742958	0.136710	0.114603	0.104259
1.000000	6.000000	70257176.000000	19.321898	1.153973	6.035976	2029.412262	0.079698	0.079129	0.094777
1.000000	5.000000	70157176.000000	47.355407	1.023462	38.230510	1630.228259	0.114890	0.014174	0.031318
1.000000	3.000000	69957176.000000	15.613632	1.475838	36.739367	1002.524008	0.057330	0.173873	0.126552
1.000000	18.000000	98236690.000000	43.291542	1.351753	34.097973	1304.004229	0.092795	0.011930	0.178636
1.000000	22.000000	38699190.000000	54.566301	0.965222	11.630268	1473.194067	0.165975	0.080378	0.116258
1.000000	10.000000	61184375.000000	35.935900	1.115280	39.231255	1048.415724	0.181786	0.120644	0.013290
1.000000	26.000000	18397338.000000	18.022684	1.428233	36.462837	1418.265176	0.182256	0.058215	0.095347
1.000000	14.000000	19550348.000000	18.275730	1.518926	18.642079	1105.265794	0.171766	0.127125	0.036743
1.000000	30.000000	25303588.000000	25.913737	1.452875	8.573491	470.359310	0.097216	0.049414	0.111149
1.000000	17.000000	92067014.000000	27.780834	1.633440	23.501516	1266.255917	0.070327	0.105875	0.085989
1.000000	21.000000	48995371.000000	29.906835	1.577395	18.947274	1520.766876	0.162889	0.191982	0.138182
1.000000	9.000000	99773959.000000	44.068001	1.390715	11.110771	437.122678	0.057422	0.092401	0.187022
1.000000	25.000000	31900463.000000	42.447928	1.603384	29.984074	731.804072	0.136055	0.019041	0.171948
1.000000	13.000000	41368172.000000	15.359992	1.269172	38.719696	1518.231240	0.026431	0.152408	0.027398
1.000000	29.000000	44544676.000000	16.636052	1.571458	12.171909	1546.039784	0.021191	0.125354	0.141141
1.000000	20.000000	61884028.000000	51.392903	1.427727	15.048966	547.761089	0.168486	0.076608	0.185001
1.000000	16.000000	17343866.000000	47.045271	1.451703	7.213740	1129.202202	0.156439	0.090059	0.065190
1.000000	12.000000	24660995.000000	55.401299	1.640968	28.641414	1784.515582	0.139711	0.145098	0.024745
1.000000	28.000000	89100926.000000	23.541713	1.218769	32.473924	1009.599431	0.020919	0.193248	0.124203
1.000000	24.000000	67244560.000000	21.322571	1.220523	23.622671	1060.246359	0.113249	0.198515	0.108812
1.000000	8.000000	109572454.000000	18.668584	1.600201	24.830362	1311.330069	0.086984	0.017548	0.148005
1.000000	19.000000	34580092.000000	38.492725	1.316822	5.639305	880.983533	0.176397	0.185023	0.117938
1.000000	15.000000	12020602.000000	21.935642	1.645684	11.094741	575.026645	0.058451	0.054697	0.084158
1.000000	11.000000	53680092.000000	15.500274	1.358356	7.249354	1167.764937	0.194395	0.087596	0.089176
1.000000	23.000000	94443287.000000	47.177787	0.934612	24.158128	343.589803	0.161467	0.072143	0.136755
1.000000	27.000000	38426389.000000	40.611230	1.079843	14.559599	377.875990	0.198566	0.128301	0.170702
1.000000	7.000000	82419560.000000	25.317739	1.090155	18.800306	1997.894214	0.069191	0.106016	0.024037
1.000000	32.000000	48173263.000000	36.520215	0.969108	8.839103	735.991594	0.065855	0.159298	0.014902
1.000000	34.000000	27852315.000000	35.573360	1.317648	30.547837	715.525333	0.199085	0.023244	0.078020
1.000000	40.000000	44293287.000000	45.377375	1.136598	8.492722	302.979104	0.132800	0.026120	0.057105
1.000000	42.000000	98976736.000000	19.965600	1.060838	32.462938	1532.337769	0.134414	0.199846	0.015661
1.000000	31.000000	102967477.000000	39.931334	1.475117	21.309674	1079.441118	0.010755	0.041293	0.118652
1.000000	36.000000	77824421.000000	42.171805	1.092718	11.156988	1095.945602	0.143970	0.136218	0.178535
1.000000	38.000000	55369213.000000	42.824111	1.532526	38.994861	1252.235056	0.084570	0.037839	0.176714
1.000000	39.000000	31707639.000000	18.795199	1.525260	37.884707	936.000927	0.122775	0.148296	0.171949
1.000000	33.000000	47448611.000000	27.778855	1.114871	12.483983	638.981838	0.130772	0.117558	0.175340
1.000000	43.000000	75869791.000000	23.919118	1.207053	20.709065	1268.296857	0.126514	0.067002	0.019522
1.000000	35.000000	71031366.000000	54.992246	1.255377	33.186642	634.587222	0.025067	0.149420	0.071248
1.000000	41.000000	25514467.000000	18.037218	1.519299	29.010634	897.669270	0.094304	0.067882	0.168999
1.000000	37.000000	32698843.000000	19.401397	1.583404	5.389072	1248.789871	0.169869	0.150171	0.162257
1.000000	45.000000	36491088.000000	42.338694	1.072069	18.724893	922.045674	0.170018	0.119456	0.075106
1.000000	44.000000	93133912.000000	46.078888	0.943920	24.492609	467.829727	0.082543	0.152765	0.105715
1.000000	47.000000	51537616.000000	47.796104	1.632954	34.362515	1345.343447	0.072276	0.177293	0.024443
1.000000	46.000000	28430208.000000	55.388011	1.615461	11.800785	1906.585610	0.015751	0.021557	0.104893
1.000000	48.000000	50361921.000000	26.468969	1.367761	36.544936	1938.805674	0.187712	0.010447	0.111262
