1.000000	1.000000	85897685.000000	18.108714	1.195250	32.502895	1333.651224	0.187745	0.073294	0.076645
1.000000	2.000000	85997685.000000	33.180196	1.318984	31.894053	456.704241	0.089094	0.118226	0.013930
1.000000	5.000000	86299653.000000	39.561661	1.085657	12.937462	1578.094303	0.046529	0.167289	0.117313
1.000000	3.000000	86098032.000000	39.986907	1.100999	19.453161	904.634493	0.194036	0.029634	0.039794
1.000000	4.000000	86201620.000000	43.291182	1.497946	11.018810	1164.400363	0.031019	0.098838	0.161579
1.000000	6.000000	86401736.000000	38.720785	1.358484	35.009337	1147.311412	0.114280	0.188825	0.147116
1.000000	22.000000	44642939.000000	21.510119	1.535247	21.127884	879.975322	0.115081	0.184514	0.163778
1.000000	14.000000	76413311.000000	57.627947	1.183789	12.059270	283.602456	0.102162	0.164001	0.037845
1.000000	30.000000	69911574.000000	21.904444	1.084675	27.963467	301.019710	0.147898	0.096823	0.192675
1.000000	10.000000	110455903.000000	40.590935	1.219657	20.233733	1203.771301	0.100285	0.157093	0.193471
1.000000	26.000000	103789583.000000	54.553894	1.397552	32.393786	1621.895700	0.102442	0.043841	0.134523
1.000000	18.000000	71197338.000000	31.885574	1.406550	19.557248	1111.144260	0.074749	0.173841	0.189675
1.000000	17.000000	64153357.000000	48.210650	1.351405	21.985109	1124.220169	0.124907	0.130357	0.076135
1.000000	29.000000	87119675.000000	34.906017	1.197291	23.584876	778.712734	0.019370	0.148473	0.078290
1.000000	9.000000	87340972.000000	28.162756	1.177443	22.341434	678.503526	0.157109	0.104198	0.035378
1.000000	25.000000	88036458.000000	37.527818	0.973479	26.531727	531.957635	0.141241	0.150913	0.115901
1.000000	21.000000	87772453.000000	40.661019	0.906312	33.824652	1193.956591	0.170618	0.042883	0.150095
1.000000	13.000000	76603241.000000	44.008716	1.390891	34.928360	757.899737	0.015453	0.052270	0.107346
1.000000	20.000000	53266551.000000	25.204950	1.603497	7.777713	625.357857	0.061430	0.177971	0.142812
1.000000	24.000000	37771296.000000	52.013326	1.187196	21.874201	1661.413194	0.075736	0.064802	0.086989
1.000000	12.000000	95657176.000000	18.045689	0.987825	27.700089	1771.488362	0.010480	0.183896	0.119858
1.000000	28.000000	21200579.000000	40.622133	1.100927	20.192585	1378.362383	0.078072	0.144545	0.078828
1.000000	16.000000	39085764.000000	37.116897	1.627040	21.346446	1991.090767	0.045202	0.102337	0.192598
1.000000	8.000000	22506134.000000	32.201149	1.558108	21.973188	1902.664458	0.152963	0.062546	0.073948
1.000000	23.000000	61538310.000000	42.120861	1.335392	7.693285	633.830854	0.085790	0.158301	0.148027
1.000000	11.000000	48053588.000000	45.921873	1.512624	16.944792	1309.985142	0.114592	0.047709	0.109241
1.000000	19.000000	86220486.000000	19.503203	1.065589	20.527315	1711.834989	0.094014	0.121462	0.064712
1.000000	7.000000	54109839.000000	47.223096	1.137229	17.202221	1908.989287	0.028457	0.173900	0.072506
1.000000	15.000000	21250348.000000	32.012525	1.481770	11.914743	1408.896642	0.037168	0.143005	0.047204
1.000000	27.000000	82039931.000000	30.984783	1.315497	15.476372	1826.273835	0.169945	0.022746	0.032721
1.000000	40.000000	111998727.000000	34.798787	1.305102	23.852503	1154.612103	0.077041	0.118163	0.016545
1.000000	34.000000	71950000.000000	46.898693	1.436845	38.140193	1409.161058	0.101582	0.099163	0.155004
1.000000	38.000000	96261111.000000	31.067845	1.656062	18.836371	1600.108031	0.135651	0.168501	0.051922
1.000000	32.000000	23155787.000000	18.348397	1.021906	7.003326	1122.641203	0.191193	0.069271	0.011918
1.000000	36.000000	79332523.000000	49.491653	1.530955	13.266052	258.519973	0.090481	0.057268	0.011823
1.000000	42.000000	59084260.000000	20.996995	1.621795	24.554498	1054.866672	0.054363	0.121118	0.016542
1.000000	39.000000	94792592.000000	24.400498	1.581284	20.429203	450.759278	0.010719	0.108542	0.013499
1.000000	37.000000	39520023.000000	34.642903	1.099231	30.531757	1637.026619	0.091508	0.171054	0.134656
1.000000	33.000000	98092129.000000	19.525143	1.354658	7.266694	1309.563898	0.078830	0.012480	0.044782
1.000000	31.000000	63227430.000000	57.576478	1.635499	16.735218	566.124002	0.019425	0.078749	0.113763
1.000000	35.000000	71473843.000000	15.948876	1.000917	19.774403	1898.367123	0.081069	0.184621	0.198470
1.000000	41.000000	30619792.000000	51.623813	1.040740	14.067379	1381.372800	0.014860	0.133917	0.055804
1.000000	45.000000	35564120.000000	30.999967	1.396429	19.810160	2040.125553	0.093734	0.141467	0.191789
1.000000	43.000000	39058449.000000	53.470038	1.559124	30.684896	917.595614	0.115054	0.193079	0.011824
1.000000	44.000000	73906134.000000	16.007236	1.246091	20.850988	1102.394803	0.138754	0.199056	0.101194
1.000000	46.000000	111201621.000000	57.424005	1.017532	33.456720	1144.007709	0.128579	0.016776	0.136920
1.000000	47.000000	112714236.000000	33.522522	1.079546	21.087607	1337.145826	0.063055	0.153080	0.198886
1.000000	48.000000	24337500.000000	31.289453	1.456525	20.015096	401.868266	0.157125	0.036698	0.018714
